,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemod/Add,MasVnrArea,BsmtFinSF1,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,FullBath,HalfBath,BedroomAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,ScreenPorch,SalePrice,MSZoning_mean_enc,LotShape_mean_enc,LandContour_mean_enc,LotConfig_mean_enc,Neighborhood_mean_enc,Condition1_mean_enc,Condition2_mean_enc,BldgType_mean_enc,HouseStyle_mean_enc,RoofStyle_mean_enc,RoofMatl_mean_enc,Exterior1st_mean_enc,Exterior2nd_mean_enc,MasVnrType_mean_enc,ExterQual_mean_enc,ExterCond_mean_enc,Foundation_mean_enc,BsmtQual_mean_enc,BsmtCond_mean_enc,BsmtExposure_mean_enc,BsmtFinType1_mean_enc,BsmtFinType2_mean_enc,HeatingQC_mean_enc,CentralAir_mean_enc,Electrical_mean_enc,KitchenQual_mean_enc,Functional_mean_enc,GarageType_mean_enc,GarageFinish_mean_enc,GarageQual_mean_enc,GarageCond_mean_enc,PavedDrive_mean_enc,SaleType_mean_enc,TotalIndoorSF,TotalIndoorSF_squared,TotalIndoorSF_sqrt,TotalOutdoorSF,RenoYr_x_YrBuilt,OverallQual_x_Cond,OverallQual_x_IndoorSF,OverallQual_squared,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_Edwards,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_NAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,ExterQual_Ex,ExterQual_Fa,ExterQual_Gd,ExterQual_TA,BsmtQual_Ex,BsmtQual_Fa,BsmtQual_Gd,BsmtQual_TA,KitchenQual_Ex,KitchenQual_Fa,KitchenQual_Gd,KitchenQual_TA
484,70.0,8050,5,6,1967,1993,0.0,474.0,437.0,949.0,1107,0,1107,1.0,1,0,3,5,0,1967.0,1.0,308.0,88,64,0,0,127000,191235.16458072592,162925.81235521234,178998.5648399349,177537.01463739187,145905.81612903226,185007.3101301641,181382.07555555555,185275.68588235293,179809.19452313503,171264.25324274244,180849.19703703703,154402.0483383686,155978.63580246913,153679.27586206896,143270.97834803528,185258.20247469065,148415.5307068366,139988.4611048478,184021.85823336968,164533.53248693055,164368.0170648464,156659.02083333334,138986.70519262983,187441.50366492147,187770.38222698073,211629.4516129032,183954.74934725848,205040.19538334708,204792.03626943004,188312.70032751092,188211.90096359744,188792.16389038152,174912.25154407637,4074.0,16597476.0,63.82789358893179,152,3920231,30,20370.0,25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
487,30.0,5232,5,5,1925,2004,0.0,0.0,680.0,680.0,764,0,764,0.0,1,0,2,4,0,1965.0,2.0,504.0,0,0,0,0,73000,129119.14240506329,193182.22222222222,142868.775,177537.01463739187,125276.30061349693,128765.0,181382.07555555555,185275.68588235293,179809.19452313503,171264.25324274244,180849.19703703703,142940.88768115942,145654.3969465649,153679.27586206896,143270.97834803528,185258.20247469065,129050.19004524886,107752.16666666667,184021.85823336968,164533.53248693055,166155.25704809287,185221.2841623785,160174.00940438872,100575.0780141844,83485.71428571429,139501.60744985673,183954.74934725848,132132.94776119402,140718.148409894,188312.70032751092,188211.90096359744,104562.82781456954,174912.25154407637,2888.0,8340544.0,53.74011537017761,0,3857700,25,14440.0,25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
488,72.0,11846,9,5,2003,2004,562.0,1567.0,225.0,1792.0,1792,0,1792,1.0,2,0,2,6,1,2003.0,3.0,874.0,206,49,0,0,374000,191235.16458072592,211848.67052023122,262353.37647058826,177537.01463739187,322831.3524590164,185007.3101301641,181382.07555555555,185275.68588235293,179809.19452313503,224366.6549118388,180849.19703703703,218174.08287292818,217798.6851595007,212161.4365079365,230802.4849354376,185258.20247469065,227676.4838012959,329506.6195652174,184021.85823336968,271610.5665024631,237597.24552845527,185221.2841623785,216027.6075117371,187441.50366492147,187770.38222698073,336424.4635761589,183954.74934725848,205040.19538334708,239800.66404715128,188312.70032751092,188211.90096359744,188792.16389038152,174912.25154407637,7168.0,51380224.0,84.6640419540669,255,4014012,45,64512.0,81,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
489,130.0,16900,8,5,2001,2002,1110.0,1075.0,404.0,1479.0,1515,1134,2649,1.0,2,1,4,10,1,2001.0,3.0,746.0,0,60,0,0,421250,191235.16458072592,162925.81235521234,178998.5648399349,177537.01463739187,322831.3524590164,185007.3101301641,181382.07555555555,185275.68588235293,206408.96321070235,171264.25324274244,180849.19703703703,218174.08287292818,217798.6851595007,212161.4365079365,230802.4849354376,185258.20247469065,227676.4838012959,329506.6195652174,184021.85823336968,189377.57055214723,237597.24552845527,185221.2841623785,216027.6075117371,187441.50366492147,187770.38222698073,211629.4516129032,183954.74934725848,205040.19538334708,239800.66404715128,188312.70032751092,188211.90096359744,188792.16389038152,174912.25154407637,8256.0,68161536.0,90.86253353280438,60,4006002,40,66048.0,64,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
490,69.05520046484602,9636,6,5,1992,1993,0.0,0.0,808.0,808.0,808,785,1593,0.0,2,1,3,7,1,1993.0,2.0,389.0,342,40,0,0,178000,191235.16458072592,211848.67052023122,178998.5648399349,180629.591954023,189228.3879310345,185007.3101301641,181382.07555555555,185275.68588235293,206408.96321070235,171264.25324274244,180849.19703703703,218174.08287292818,217798.6851595007,153679.27586206896,143270.97834803528,185258.20247469065,227676.4838012959,202537.58217592593,184021.85823336968,164533.53248693055,166155.25704809287,185221.2841623785,160174.00940438872,187441.50366492147,187770.38222698073,139501.60744985673,183954.74934725848,247883.52272727274,204792.03626943004,188312.70032751092,188211.90096359744,188792.16389038152,174912.25154407637,4802.0,23059204.0,69.29646455628166,382,3970056,30,28812.0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
491,90.0,10012,4,5,1972,1972,0.0,920.0,38.0,1138.0,1181,0,1181,1.0,2,0,3,6,0,1974.0,2.0,588.0,0,0,180,0,137500,191235.16458072592,162925.81235521234,178998.5648399349,177537.01463739187,130493.46853146853,185007.3101301641,181382.07555555555,185275.68588235293,149343.92,171264.25324274244,180849.19703703703,170511.45394736843,166485.7135135135,153679.27586206896,143270.97834803528,185258.20247469065,148415.5307068366,202537.58217592593,184021.85823336968,206262.45138888888,150107.02,164538.75,138986.70519262983,187441.50366492147,187770.38222698073,139501.60744985673,183954.74934725848,132132.94776119402,204792.03626943004,188312.70032751092,188211.90096359744,188792.16389038152,174912.25154407637,4458.0,19873764.0,66.76825593049439,180,3888784,20,17832.0,16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
492,91.0,14303,8,5,1994,1994,554.0,1314.0,672.0,1986.0,1987,0,1987,1.0,2,0,2,7,1,1994.0,2.0,691.0,262,36,0,0,301500,191235.16458072592,211848.67052023122,178998.5648399349,180629.591954023,316294.125,185007.3101301641,181382.07555555555,185275.68588235293,179809.19452313503,224366.6549118388,180849.19703703703,159582.47333333333,160836.88,212161.4365079365,230802.4849354376,185258.20247469065,227676.4838012959,202537.58217592593,184021.85823336968,271610.5665024631,237597.24552845527,185221.2841623785,216027.6075117371,187441.50366492147,187770.38222698073,211629.4516129032,183954.74934725848,205040.19538334708,239800.66404715128,188312.70032751092,188211.90096359744,188792.16389038152,174912.25154407637,7946.0,63138916.0,89.1403387922662,298,3976036,40,63568.0,64,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
493,43.0,5707,6,6,1935,1950,0.0,0.0,583.0,583.0,647,595,1242,0.0,1,1,3,6,1,1926.0,1.0,180.0,329,96,0,0,105000,191235.16458072592,162925.81235521234,142868.775,177537.01463739187,134758.875,143223.60550458715,181382.07555555555,185275.68588235293,206408.96321070235,171264.25324274244,180849.19703703703,142940.88768115942,145654.3969465649,153679.27586206896,143270.97834803528,185258.20247469065,129050.19004524886,139988.4611048478,184021.85823336968,164533.53248693055,166155.25704809287,185221.2841623785,160174.00940438872,187441.50366492147,103678.91428571429,139501.60744985673,183954.74934725848,132132.94776119402,140718.148409894,116184.89024390244,188211.90096359744,188792.16389038152,174912.25154407637,3650.0,13322500.0,60.41522986797286,425,3773250,36,21900.0,36,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
494,78.0,9360,6,7,1968,2004,203.0,760.0,216.0,976.0,976,0,976,1.0,1,0,2,4,1,1968.0,2.0,504.0,94,0,0,0,157500,191235.16458072592,162925.81235521234,178998.5648399349,177537.01463739187,145905.81612903226,143223.60550458715,181382.07555555555,185275.68588235293,179809.19452313503,224366.6549118388,180849.19703703703,159582.47333333333,160836.88,212161.4365079365,143270.97834803528,185258.20247469065,148415.5307068366,139988.4611048478,184021.85823336968,206262.45138888888,164368.0170648464,185221.2841623785,138986.70519262983,187441.50366492147,187770.38222698073,211629.4516129032,183954.74934725848,205040.19538334708,204792.03626943004,188312.70032751092,188211.90096359744,188792.16389038152,174912.25154407637,3904.0,15241216.0,62.48199740725323,94,3943872,42,23424.0,36,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
495,40.0,5680,5,3,1901,1950,0.0,0.0,969.0,969.0,969,245,1214,0.0,1,0,2,6,0,1920.0,1.0,216.0,0,0,77,0,117000,129119.14240506329,162925.81235521234,178998.5648399349,177537.01463739187,125276.30061349693,185007.3101301641,181382.07555555555,185275.68588235293,136480.09174311926,171264.25324274244,180849.19703703703,103183.33333333333,107108.92857142857,153679.27586206896,143270.97834803528,185258.20247469065,148415.5307068366,139988.4611048478,184021.85823336968,164533.53248693055,166155.25704809287,185221.2841623785,138986.70519262983,100575.0780141844,122565.15714285715,139501.60744985673,183954.74934725848,132132.94776119402,140718.148409894,188312.70032751092,188211.90096359744,104562.82781456954,174912.25154407637,4366.0,19061956.0,66.07571414672717,77,3706950,15,21830.0,25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
496,70.0,7000,5,6,1962,1962,0.0,468.0,396.0,864.0,864,0,864,0.0,1,0,3,5,0,1962.0,1.0,336.0,0,0,0,0,105000,191235.16458072592,162925.81235521234,178998.5648399349,177537.01463739187,145905.81612903226,128765.0,181382.07555555555,185275.68588235293,179809.19452313503,171264.25324274244,180849.19703703703,142940.88768115942,145654.3969465649,153679.27586206896,143270.97834803528,185258.20247469065,148415.5307068366,139988.4611048478,184021.85823336968,164533.53248693055,150107.02,185221.2841623785,160174.00940438872,187441.50366492147,187770.38222698073,139501.60744985673,183954.74934725848,205040.19538334708,140718.148409894,188312.70032751092,188211.90096359744,188792.16389038152,174912.25154407637,3456.0,11943936.0,58.787753826796276,0,3849444,30,17280.0,25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
497,51.0,10480,6,5,1936,1950,0.0,0.0,1064.0,1064.0,1166,0,1639,0.0,1,0,3,6,0,1936.0,1.0,240.0,0,0,0,0,115000,191235.16458072592,162925.81235521234,178998.5648399349,177537.01463739187,134758.875,185007.3101301641,181382.07555555555,185275.68588235293,136480.09174311926,171264.25324274244,180849.19703703703,154402.0483383686,155978.63580246913,153679.27586206896,143270.97834803528,185258.20247469065,129050.19004524886,139988.4611048478,184021.85823336968,164533.53248693055,166155.25704809287,185221.2841623785,216027.6075117371,187441.50366492147,122565.15714285715,139501.60744985673,87157.71428571429,132132.94776119402,140718.148409894,188312.70032751092,188211.90096359744,188792.16389038152,174912.25154407637,4933.0,24334489.0,70.2353187506115,0,3775200,30,29598.0,36,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
498,95.0,11578,9,5,2008,2008,302.0,0.0,1736.0,1736.0,1736,0,1736,0.0,2,0,3,7,1,2008.0,3.0,834.0,319,90,0,0,360000,191235.16458072592,162925.81235521234,178998.5648399349,177537.01463739187,322831.3524590164,185007.3101301641,181382.07555555555,185275.68588235293,179809.19452313503,171264.25324274244,180849.19703703703,218174.08287292818,217798.6851595007,263714.70238095237,374460.3086419753,185258.20247469065,227676.4838012959,329506.6195652174,184021.85823336968,164533.53248693055,166155.25704809287,185221.2841623785,216027.6075117371,187441.50366492147,187770.38222698073,336424.4635761589,183954.74934725848,205040.19538334708,204792.03626943004,188312.70032751092,188211.90096359744,188792.16389038152,174912.25154407637,6944.0,48219136.0,83.33066662399864,409,4032064,45,62496.0,81,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
500,69.05520046484602,9130,6,8,1966,2000,252.0,400.0,336.0,800.0,800,832,1632,0.0,1,1,4,7,0,1966.0,2.0,484.0,0,40,0,0,173000,191235.16458072592,162925.81235521234,178998.5648399349,177537.01463739187,194619.02298850575,143223.60550458715,181382.07555555555,185275.68588235293,206408.96321070235,224366.6549118388,180849.19703703703,159582.47333333333,160836.88,212161.4365079365,143270.97834803528,185258.20247469065,148415.5307068366,139988.4611048478,184021.85823336968,164533.53248693055,237597.24552845527,164538.75,160174.00940438872,187441.50366492147,187770.38222698073,211629.4516129032,183954.74934725848,205040.19538334708,140718.148409894,188312.70032751092,188211.90096359744,188792.16389038152,174912.25154407637,4800.0,23040000.0,69.2820323027551,40,3932000,48,28800.0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
501,60.0,10800,3,5,1890,1998,0.0,0.0,630.0,630.0,725,0,725,0.0,1,1,1,4,0,1959.0,1.0,320.0,0,30,0,0,78500,191235.16458072592,162925.81235521234,178998.5648399349,180629.591954023,125276.30061349693,185007.3101301641,181382.07555555555,185275.68588235293,179809.19452313503,171264.25324274244,180849.19703703703,218174.08287292818,217798.6851595007,153679.27586206896,143270.97834803528,185258.20247469065,129050.19004524886,139988.4611048478,184021.85823336968,164533.53248693055,166155.25704809287,185221.2841623785,138986.70519262983,187441.50366492147,122565.15714285715,139501.60744985673,183954.74934725848,132132.94776119402,140718.148409894,188312.70032751092,188211.90096359744,188792.16389038152,174912.25154407637,2710.0,7344100.0,52.05766033928148,30,3776220,15,8130.0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
502,62.0,8244,7,5,2004,2004,0.0,0.0,840.0,840.0,840,880,1720,0.0,2,1,3,7,1,2004.0,2.0,440.0,100,48,0,0,183500,191235.16458072592,211848.67052023122,178998.5648399349,177537.01463739187,189228.3879310345,185007.3101301641,181382.07555555555,185275.68588235293,206408.96321070235,171264.25324274244,180849.19703703703,218174.08287292818,217798.6851595007,153679.27586206896,230802.4849354376,185258.20247469065,227676.4838012959,202537.58217592593,184021.85823336968,164533.53248693055,166155.25704809287,185221.2841623785,216027.6075117371,187441.50366492147,187770.38222698073,211629.4516129032,183954.74934725848,205040.19538334708,239800.66404715128,188312.70032751092,188211.90096359744,188792.16389038152,174912.25154407637,5120.0,26214400.0,71.55417527999327,148,4016016,35,35840.0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
503,60.0,6000,4,4,1953,1953,0.0,0.0,936.0,936.0,936,0,936,0.0,1,0,2,4,0,1974.0,2.0,576.0,0,32,112,0,93000,129119.14240506329,162925.81235521234,142868.775,177537.01463739187,125276.30061349693,185007.3101301641,181382.07555555555,123179.89130434782,179809.19452313503,171264.25324274244,180849.19703703703,154402.0483383686,155978.63580246913,153679.27586206896,89801.19230769231,185258.20247469065,148415.5307068366,107752.16666666667,184021.85823336968,164533.53248693055,166155.25704809287,185221.2841623785,138986.70519262983,100575.0780141844,187770.38222698073,139501.60744985673,150424.57142857142,132132.94776119402,140718.148409894,188312.70032751092,188211.90096359744,188792.16389038152,174912.25154407637,3744.0,14017536.0,61.18823416311342,144,3814209,16,14976.0,16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
504,69.05520046484602,3621,8,5,2003,2003,72.0,1084.0,322.0,1406.0,1589,0,1589,1.0,2,0,2,7,1,2003.0,3.0,630.0,143,20,0,0,226500,191235.16458072592,162925.81235521234,178998.5648399349,177537.01463739187,200417.68181818182,185007.3101301641,181382.07555555555,198312.37267080744,179809.19452313503,224366.6549118388,180849.19703703703,218174.08287292818,217798.6851595007,212161.4365079365,230802.4849354376,185258.20247469065,227676.4838012959,202537.58217592593,184021.85823336968,271610.5665024631,237597.24552845527,185221.2841623785,216027.6075117371,187441.50366492147,187770.38222698073,211629.4516129032,183954.74934725848,205040.19538334708,239800.66404715128,188312.70032751092,188211.90096359744,188792.16389038152,174912.25154407637,5990.0,35880100.0,77.3950902835574,163,4012009,40,47920.0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
505,59.0,7837,6,7,1993,1994,0.0,0.0,799.0,799.0,799,772,1571,0.0,2,1,3,7,1,1993.0,2.0,380.0,0,40,0,0,178000,191235.16458072592,211848.67052023122,178998.5648399349,177537.01463739187,189228.3879310345,185007.3101301641,181382.07555555555,185275.68588235293,206408.96321070235,171264.25324274244,180849.19703703703,218174.08287292818,217798.6851595007,153679.27586206896,230802.4849354376,185258.20247469065,227676.4838012959,202537.58217592593,184021.85823336968,164533.53248693055,166155.25704809287,185221.2841623785,160174.00940438872,187441.50366492147,187770.38222698073,139501.60744985673,183954.74934725848,205040.19538334708,204792.03626943004,188312.70032751092,188211.90096359744,188792.16389038152,174912.25154407637,4740.0,22467600.0,68.84765791223403,40,3974042,42,28440.0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
506,72.0,10665,7,5,2003,2003,167.0,1013.0,440.0,1453.0,1479,0,1479,1.0,2,0,3,7,0,2003.0,2.0,558.0,144,29,0,0,226000,191235.16458072592,211848.67052023122,178998.5648399349,177537.01463739187,202497.21666666667,185007.3101301641,181382.07555555555,185275.68588235293,179809.19452313503,171264.25324274244,180849.19703703703,218174.08287292818,217798.6851595007,212161.4365079365,230802.4849354376,185258.20247469065,227676.4838012959,202537.58217592593,184021.85823336968,206262.45138888888,237597.24552845527,185221.2841623785,216027.6075117371,187441.50366492147,187770.38222698073,211629.4516129032,183954.74934725848,205040.19538334708,204792.03626943004,188312.70032751092,188211.90096359744,188792.16389038152,174912.25154407637,5864.0,34386496.0,76.57675887630658,173,4012009,35,41048.0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
507,70.0,10457,5,7,1969,1969,178.0,496.0,0.0,784.0,784,848,1632,0.0,1,1,4,7,1,1969.0,2.0,898.0,0,173,368,0,173000,191235.16458072592,211848.67052023122,178998.5648399349,177537.01463739187,167656.70731707316,185007.3101301641,181382.07555555555,185275.68588235293,206408.96321070235,171264.25324274244,180849.19703703703,218174.08287292818,217798.6851595007,212161.4365079365,230802.4849354376,236263.85714285713,148415.5307068366,139988.4611048478,184021.85823336968,271610.5665024631,150107.02,162284.58333333334,216027.6075117371,187441.50366492147,187770.38222698073,139501.60744985673,183954.74934725848,205040.19538334708,204792.03626943004,188312.70032751092,188211.90096359744,188792.16389038152,174912.25154407637,4544.0,20647936.0,67.40919818541087,541,3876961,35,22720.0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
508,60.0,8281,5,5,1965,1965,0.0,553.0,0.0,864.0,864,0,864,0.0,1,0,3,5,1,1965.0,1.0,360.0,0,0,236,0,62383,191235.16458072592,211848.67052023122,178998.5648399349,177537.01463739187,137181.9099099099,185007.3101301641,181382.07555555555,185275.68588235293,179809.19452313503,171264.25324274244,180849.19703703703,154402.0483383686,155978.63580246913,153679.27586206896,143270.97834803528,185258.20247469065,148415.5307068366,139988.4611048478,184021.85823336968,164533.53248693055,143263.3825136612,156659.02083333334,160174.00940438872,187441.50366492147,187770.38222698073,139501.60744985673,183954.74934725848,132132.94776119402,140718.148409894,188312.70032751092,188211.90096359744,188792.16389038152,174912.25154407637,3145.0,9891025.0,56.08029957123981,236,3861225,25,15725.0,25,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
509,67.0,14948,9,5,2008,2008,268.0,1330.0,122.0,1452.0,1476,1237,2713,1.0,2,1,3,11,1,2008.0,3.0,858.0,126,66,0,0,446261,191235.16458072592,211848.67052023122,178998.5648399349,177537.01463739187,322831.3524590164,185007.3101301641,181382.07555555555,185275.68588235293,206408.96321070235,224366.6549118388,180849.19703703703,218174.08287292818,217798.6851595007,263714.70238095237,374460.3086419753,185258.20247469065,227676.4838012959,329506.6195652174,184021.85823336968,206262.45138888888,237597.24552845527,185221.2841623785,216027.6075117371,187441.50366492147,187770.38222698073,336424.4635761589,183954.74934725848,205040.19538334708,239800.66404715128,188312.70032751092,188211.90096359744,188792.16389038152,279021.05625,8330.0,69388900.0,91.26883367283708,192,4032064,45,74970.0,81,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
510,43.0,7000,7,8,1926,1997,0.0,424.0,200.0,624.0,743,736,1479,1.0,1,0,3,6,2,1926.0,1.0,312.0,530,0,56,0,160000,191235.16458072592,162925.81235521234,178998.5648399349,177537.01463739187,134758.875,143223.60550458715,181382.07555555555,185275.68588235293,206408.96321070235,171264.25324274244,180849.19703703703,142940.88768115942,147725.33333333334,153679.27586206896,143270.97834803528,185258.20247469065,129050.19004524886,139988.4611048478,184021.85823336968,164533.53248693055,164368.0170648464,185221.2841623785,216027.6075117371,187441.50366492147,187770.38222698073,211629.4516129032,183954.74934725848,132132.94776119402,140718.148409894,188312.70032751092,188211.90096359744,188792.16389038152,174912.25154407637,4206.0,17690436.0,64.85368146836385,586,3846222,56,29442.0,49,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
